Reference Code,Date Time,Description,Dr.,Cr.,Status,Balance (NPR),Channel,Category
NYEIFYK,2025-03-17 14:19:00,Flight to Pokhara,597.47,0.0,COMPLETE,5327.79,App,Travel
LE85K4H,2025-06-09 05:41:00,OYO Hotel stay,760.1,0.0,COMPLETE,6157.42,App,Travel
K1FRWVC,2025-01-20 00:06:00,OYO Hotel stay,494.94,0.0,COMPLETE,7318.34,App,Travel
QKAH1X3,2025-04-10 19:16:00,Fuel at Sajha Petrol Pump,394.32,0.0,COMPLETE,7288.34,App,Travel
7JFTN4J,2025-05-05 08:06:00,Flight to Pokhara,337.39,0.0,COMPLETE,6032.7,App,Travel
Z1R9NBC,2025-06-05 00:46:00,Fuel at Sajha Petrol Pump,1336.17,0.0,COMPLETE,986.42,App,Travel
9OQLMQM,2025-03-24 13:19:00,Pathao Ride,130.93,0.0,COMPLETE,4172.44,App,Travel
DRAVMMT,2025-03-23 17:19:00,Pathao Ride,197.18,0.0,COMPLETE,4791.15,App,Travel
NPX4QI5,2025-06-05 01:02:00,Fuel at Sajha Petrol Pump,630.25,0.0,COMPLETE,7110.45,App,Travel
K29OHSX,2025-06-16 20:32:00,OYO Hotel stay,1192.66,0.0,COMPLETE,2948.65,App,Travel
3RA9FB5,2025-03-17 23:30:00,OYO Hotel stay,864.7,0.0,COMPLETE,1995.98,App,Travel
GYKUVKT,2025-03-03 02:40:00,Fuel at Sajha Petrol Pump,137.59,0.0,COMPLETE,1684.11,App,Travel
13IY3NT,2025-02-28 05:21:00,OYO Hotel stay,916.87,0.0,COMPLETE,2407.05,App,Travel
JFMI1R9,2025-05-31 12:31:00,Fuel at Sajha Petrol Pump,209.31,0.0,COMPLETE,4133.1,App,Travel
LLYW17T,2025-04-24 02:17:00,Bus Ticket to Butwal,1142.88,0.0,COMPLETE,892.41,App,Travel
L29RMJE,2025-06-27 10:13:00,Flight to Pokhara,313.47,0.0,COMPLETE,4159.96,App,Travel
H8HYF19,2025-04-09 06:50:00,Pathao Ride,1478.25,0.0,COMPLETE,4946.53,App,Travel
P86PHLN,2025-05-08 07:51:00,Airbnb booking in Kathmandu,351.11,0.0,COMPLETE,1582.44,App,Travel
Q1O2P7K,2025-06-04 00:20:00,Uber Ride,663.78,0.0,COMPLETE,1355.86,App,Travel
CBJK446,2025-04-28 22:54:00,Airbnb booking in Kathmandu,463.41,0.0,COMPLETE,7156.98,App,Travel
RKCOM80,2025-04-21 18:24:00,Flight to Pokhara,618.43,0.0,COMPLETE,5723.99,App,Travel
JQZSWR8,2025-01-07 10:11:00,Flight to Pokhara,224.65,0.0,COMPLETE,8024.76,App,Travel
DWI3BTB,2025-02-15 00:29:00,Bus Ticket to Butwal,352.06,0.0,COMPLETE,4741.57,App,Travel
Z70GCQC,2025-04-03 22:57:00,Uber Ride,861.6,0.0,COMPLETE,7232.03,App,Travel
0D6GSN9,2025-05-15 14:01:00,Pathao Ride,286.13,0.0,COMPLETE,6677.81,App,Travel
TUS0CL7,2025-03-03 07:22:00,Fuel at Sajha Petrol Pump,1403.99,0.0,COMPLETE,8054.62,App,Travel
UABFR14,2025-01-17 07:13:00,Flight to Pokhara,518.43,0.0,COMPLETE,4840.44,App,Travel
J3PNH7H,2025-01-24 15:16:00,Airbnb booking in Kathmandu,1382.17,0.0,COMPLETE,7171.05,App,Travel
6EXLJJ4,2025-01-12 00:25:00,Uber Ride,1444.34,0.0,COMPLETE,9320.88,App,Travel
EB091SU,2025-04-07 01:18:00,Fuel at Sajha Petrol Pump,1335.52,0.0,COMPLETE,2529.12,App,Travel
VAZ7LKV,2025-06-26 17:23:00,Fuel at Sajha Petrol Pump,1476.36,0.0,COMPLETE,1602.75,App,Travel
RQ0WE87,2025-04-20 14:26:00,Fuel at Sajha Petrol Pump,479.46,0.0,COMPLETE,3481.67,App,Travel
VDI865C,2025-02-09 09:12:00,Fuel at Sajha Petrol Pump,1031.16,0.0,COMPLETE,8804.8,App,Travel
6HT1U33,2025-05-07 07:13:00,Fuel at Sajha Petrol Pump,700.63,0.0,COMPLETE,8906.33,App,Travel
ALFGSMM,2025-04-15 01:39:00,OYO Hotel stay,131.32,0.0,COMPLETE,7512.13,App,Travel
1N9L20E,2025-05-13 12:08:00,Bus Ticket to Butwal,1068.46,0.0,COMPLETE,5715.29,App,Travel
7CPM85X,2025-05-08 14:13:00,Pathao Ride,1260.54,0.0,COMPLETE,831.43,App,Travel
5CHLS4V,2025-05-06 23:25:00,Uber Ride,991.61,0.0,COMPLETE,6380.06,App,Travel
ZC4I597,2025-03-17 21:11:00,Airbnb booking in Kathmandu,606.22,0.0,COMPLETE,7883.15,App,Travel
WGFLQSR,2025-04-23 22:34:00,Bus Ticket to Butwal,309.93,0.0,COMPLETE,5702.63,App,Travel
DAFMUEP,2025-06-29 09:35:00,Uber Ride,438.38,0.0,COMPLETE,1774.88,App,Travel
TR6U1CY,2025-02-20 07:39:00,Bus Ticket to Butwal,221.02,0.0,COMPLETE,6490.39,App,Travel
W6CIAWQ,2025-02-16 12:49:00,Airbnb booking in Kathmandu,360.84,0.0,COMPLETE,3954.89,App,Travel
Z29S4ET,2025-02-05 09:32:00,Uber Ride,1407.56,0.0,COMPLETE,7231.73,App,Travel
9LR9K0Y,2025-06-04 08:19:00,Airbnb booking in Kathmandu,1341.41,0.0,COMPLETE,8416.31,App,Travel
0CHTYEZ,2025-05-24 00:01:00,Airbnb booking in Kathmandu,768.28,0.0,COMPLETE,3143.15,App,Travel
71QLPBV,2025-01-04 02:51:00,Uber Ride,1430.0,0.0,COMPLETE,3844.38,App,Travel
K0GOVYK,2025-03-27 02:37:00,OYO Hotel stay,195.97,0.0,COMPLETE,7516.13,App,Travel
SEGBU82,2025-03-17 09:31:00,Flight to Pokhara,1223.56,0.0,COMPLETE,3816.9,App,Travel
63FVE7D,2025-06-13 14:31:00,Pathao Ride,844.36,0.0,COMPLETE,5062.62,App,Travel
Z0GP0RC,2025-01-28 23:10:00,Bus Ticket to Butwal,907.68,0.0,COMPLETE,1449.36,App,Travel
TZPT5CQ,2025-03-07 01:38:00,Airbnb booking in Kathmandu,670.54,0.0,COMPLETE,6886.13,App,Travel
X9CP3IH,2025-04-20 10:01:00,Bus Ticket to Butwal,287.45,0.0,COMPLETE,3102.84,App,Travel
GM74JBA,2025-03-17 12:03:00,Airbnb booking in Kathmandu,682.65,0.0,COMPLETE,8247.75,App,Travel
UT1443X,2025-02-22 18:02:00,Bus Ticket to Butwal,1246.11,0.0,COMPLETE,7236.92,App,Travel
FLPKI84,2025-01-09 12:33:00,Pathao Ride,1435.78,0.0,COMPLETE,7632.19,App,Travel
PUTPBT0,2025-03-20 15:05:00,Bus Ticket to Butwal,1362.84,0.0,COMPLETE,3073.71,App,Travel
VCDBNR2,2025-02-17 20:56:00,Airbnb booking in Kathmandu,150.8,0.0,COMPLETE,7009.93,App,Travel
G0TS6B4,2025-05-13 12:52:00,Pathao Ride,450.17,0.0,COMPLETE,7541.62,App,Travel
1PIBBON,2025-02-12 11:51:00,Flight to Pokhara,1169.99,0.0,COMPLETE,5482.84,App,Travel
DL6QQMC,2025-04-28 08:46:00,OYO Hotel stay,1350.95,0.0,COMPLETE,6790.72,App,Travel
VU6MP5F,2025-03-04 01:03:00,Fuel at Sajha Petrol Pump,506.23,0.0,COMPLETE,841.46,App,Travel
LCVZCCH,2025-02-25 22:09:00,Airbnb booking in Kathmandu,1320.26,0.0,COMPLETE,5628.41,App,Travel
4SSIL45,2025-01-21 00:45:00,Fuel at Sajha Petrol Pump,314.19,0.0,COMPLETE,915.26,App,Travel
578MHTA,2025-01-06 18:03:00,Fuel at Sajha Petrol Pump,619.32,0.0,COMPLETE,2026.18,App,Travel
5INLBJI,2025-03-26 10:16:00,Uber Ride,885.65,0.0,COMPLETE,4880.1,App,Travel
0X6UK8P,2025-02-23 19:42:00,Airbnb booking in Kathmandu,825.44,0.0,COMPLETE,3529.28,App,Travel
BIEHTYA,2025-06-04 12:52:00,Uber Ride,1196.92,0.0,COMPLETE,5723.44,App,Travel
4D3MXDN,2025-01-23 05:24:00,Pathao Ride,733.25,0.0,COMPLETE,9900.44,App,Travel
ON7TDR7,2025-03-10 12:39:00,Flight to Pokhara,669.51,0.0,COMPLETE,5920.59,App,Travel
LJBZVVU,2025-02-24 16:33:00,Fuel at Sajha Petrol Pump,847.52,0.0,COMPLETE,6175.66,App,Travel
87WECMY,2025-01-10 16:43:00,Flight to Pokhara,1114.0,0.0,COMPLETE,3827.26,App,Travel
FXU5M3N,2025-03-02 19:08:00,Uber Ride,409.92,0.0,COMPLETE,5048.2,App,Travel
SP8J40L,2025-04-28 23:14:00,Flight to Pokhara,261.58,0.0,COMPLETE,5057.51,App,Travel
LNM3KZD,2025-02-13 20:15:00,Bus Ticket to Butwal,1049.42,0.0,COMPLETE,1041.38,App,Travel
JNTRTZF,2025-03-26 12:40:00,OYO Hotel stay,1105.3,0.0,COMPLETE,5226.0,App,Travel
FAZBUE5,2025-02-28 14:58:00,Bus Ticket to Butwal,1227.88,0.0,COMPLETE,1319.72,App,Travel
9L3DUHS,2025-02-28 17:01:00,OYO Hotel stay,493.07,0.0,COMPLETE,7843.71,App,Travel
LOA9L52,2025-05-26 07:14:00,Fuel at Sajha Petrol Pump,1247.2,0.0,COMPLETE,8298.23,App,Travel
4Y3EUE4,2025-01-01 09:42:00,Fuel at Sajha Petrol Pump,758.16,0.0,COMPLETE,8357.7,App,Travel
XG0YSOC,2025-04-25 00:02:00,Flight to Pokhara,1009.73,0.0,COMPLETE,9994.89,App,Travel
02M9CPX,2025-06-30 22:11:00,Flight to Pokhara,816.94,0.0,COMPLETE,6756.94,App,Travel
W3RM0B4,2025-02-11 04:29:00,Uber Ride,201.39,0.0,COMPLETE,4598.75,App,Travel
L6IHIBR,2025-06-18 02:49:00,Fuel at Sajha Petrol Pump,438.46,0.0,COMPLETE,2472.53,App,Travel
4GNWXWV,2025-05-21 02:20:00,Flight to Pokhara,1108.2,0.0,COMPLETE,6704.59,App,Travel
PTM8KCK,2025-05-02 06:31:00,OYO Hotel stay,916.96,0.0,COMPLETE,8381.12,App,Travel
OJN0FDU,2025-06-22 00:18:00,Uber Ride,127.52,0.0,COMPLETE,5318.54,App,Travel
69T8II2,2025-06-22 11:56:00,Bus Ticket to Butwal,901.51,0.0,COMPLETE,2991.79,App,Travel
XI1UEGQ,2025-05-04 18:56:00,Flight to Pokhara,1068.8,0.0,COMPLETE,3548.24,App,Travel
TXOJ4SZ,2025-04-08 08:59:00,OYO Hotel stay,652.86,0.0,COMPLETE,2452.25,App,Travel
W70R5WQ,2025-05-15 22:33:00,Fuel at Sajha Petrol Pump,709.85,0.0,COMPLETE,8755.46,App,Travel
2AVSNDR,2025-06-22 15:43:00,Uber Ride,1112.41,0.0,COMPLETE,6374.55,App,Travel
F1IDH8M,2025-01-12 01:27:00,Bus Ticket to Butwal,609.85,0.0,COMPLETE,3603.63,App,Travel
SKY6Y8L,2025-05-19 03:10:00,Bus Ticket to Butwal,996.53,0.0,COMPLETE,2947.63,App,Travel
TANIP66,2025-05-16 23:15:00,Fuel at Sajha Petrol Pump,1130.53,0.0,COMPLETE,9099.34,App,Travel
TFIPK8Z,2025-03-17 01:48:00,Fuel at Sajha Petrol Pump,729.02,0.0,COMPLETE,5447.27,App,Travel
9X0VOO8,2025-06-30 11:59:00,Fuel at Sajha Petrol Pump,289.54,0.0,COMPLETE,8157.01,App,Travel
N5YKZ6S,2025-06-26 15:17:00,Fuel at Sajha Petrol Pump,1352.45,0.0,COMPLETE,2915.38,App,Travel
TZOIGQC,2025-04-10 15:28:00,Fuel at Sajha Petrol Pump,1408.38,0.0,COMPLETE,7633.58,App,Travel
LFR9LHJ,2025-01-27 18:31:00,Uber Ride,684.15,0.0,COMPLETE,3036.82,App,Travel
G61AZX7,2025-05-14 20:16:00,Uber Ride,628.42,0.0,COMPLETE,7623.29,App,Travel
O1BEKWH,2025-05-14 08:26:00,Fuel at Sajha Petrol Pump,127.05,0.0,COMPLETE,7217.92,App,Travel
UB98EM1,2025-06-07 02:56:00,Pathao Ride,385.96,0.0,COMPLETE,1292.78,App,Travel
DC4MX5V,2025-02-06 17:30:00,Flight to Pokhara,239.83,0.0,COMPLETE,8376.6,App,Travel
P42IMU0,2025-02-11 09:26:00,Pathao Ride,659.52,0.0,COMPLETE,2084.37,App,Travel
TPJUKJX,2025-01-22 22:24:00,Fuel at Sajha Petrol Pump,1119.81,0.0,COMPLETE,2958.56,App,Travel
HPZ70K7,2025-06-06 10:58:00,Pathao Ride,666.4,0.0,COMPLETE,4405.02,App,Travel
XDML82V,2025-02-07 13:14:00,Flight to Pokhara,405.0,0.0,COMPLETE,8975.09,App,Travel
32DHPB3,2025-01-13 22:58:00,Uber Ride,1384.33,0.0,COMPLETE,8810.98,App,Travel
EAX6PHG,2025-02-04 00:39:00,Flight to Pokhara,598.79,0.0,COMPLETE,8924.31,App,Travel
AXCSQJE,2025-03-16 02:00:00,Uber Ride,903.32,0.0,COMPLETE,8604.31,App,Travel
J1YK9KP,2025-05-15 23:47:00,OYO Hotel stay,704.22,0.0,COMPLETE,6514.58,App,Travel
JLFUF4L,2025-01-19 20:33:00,OYO Hotel stay,915.62,0.0,COMPLETE,9518.42,App,Travel
I0O2ZX6,2025-04-24 04:34:00,Bus Ticket to Butwal,1110.97,0.0,COMPLETE,3689.94,App,Travel
MKVMGL9,2025-06-02 08:47:00,Uber Ride,1041.47,0.0,COMPLETE,5994.68,App,Travel
7T8LXVN,2025-05-30 17:52:00,Flight to Pokhara,1348.28,0.0,COMPLETE,4527.22,App,Travel
MRD6FRW,2025-04-24 08:21:00,OYO Hotel stay,1008.08,0.0,COMPLETE,1549.81,App,Travel
1TCENBC,2025-01-10 23:40:00,Uber Ride,127.81,0.0,COMPLETE,9768.47,App,Travel
OQ16SR8,2025-06-12 17:07:00,Flight to Pokhara,761.27,0.0,COMPLETE,6575.3,App,Travel
MXDFE18,2025-05-22 04:56:00,Bus Ticket to Butwal,852.86,0.0,COMPLETE,4805.41,App,Travel
1VGYN6U,2025-02-21 06:32:00,Uber Ride,1229.98,0.0,COMPLETE,4881.07,App,Travel
LHY1J7I,2025-04-02 18:54:00,Bus Ticket to Butwal,978.45,0.0,COMPLETE,3867.0,App,Travel
MTANDTK,2025-04-25 01:22:00,Pathao Ride,840.92,0.0,COMPLETE,1279.34,App,Travel
2OE64BA,2025-05-07 18:30:00,Airbnb booking in Kathmandu,143.66,0.0,COMPLETE,2834.87,App,Travel
QXEIYMA,2025-05-27 05:49:00,Flight to Pokhara,1341.83,0.0,COMPLETE,4668.62,App,Travel
XYUHDL2,2025-06-04 18:07:00,Uber Ride,987.65,0.0,COMPLETE,5599.13,App,Travel
OI2HHSU,2025-06-21 12:52:00,Pathao Ride,763.82,0.0,COMPLETE,730.4,App,Travel
V10J49Z,2025-06-06 01:28:00,Fuel at Sajha Petrol Pump,650.76,0.0,COMPLETE,9141.13,App,Travel
9FQTPZ8,2025-01-04 12:01:00,Fuel at Sajha Petrol Pump,1175.5,0.0,COMPLETE,6659.62,App,Travel
5M719UK,2025-06-20 04:06:00,Pathao Ride,1436.64,0.0,COMPLETE,9435.24,App,Travel
FIRBISU,2025-04-13 10:14:00,Uber Ride,860.35,0.0,COMPLETE,2854.23,App,Travel
ZWD29AL,2025-03-07 22:21:00,Uber Ride,1316.12,0.0,COMPLETE,7535.97,App,Travel
XBBAI0M,2025-02-07 19:25:00,Pathao Ride,569.83,0.0,COMPLETE,2988.92,App,Travel
5X9F9ZA,2025-06-26 13:04:00,Flight to Pokhara,1303.26,0.0,COMPLETE,6305.35,App,Travel
RWKB31Z,2025-05-08 16:30:00,Fuel at Sajha Petrol Pump,266.72,0.0,COMPLETE,4803.6,App,Travel
10FGFNO,2025-03-20 15:44:00,Fuel at Sajha Petrol Pump,995.42,0.0,COMPLETE,643.28,App,Travel
VP7NTSP,2025-01-20 01:09:00,Pathao Ride,349.74,0.0,COMPLETE,816.45,App,Travel
6F612Y9,2025-04-09 19:12:00,Uber Ride,560.65,0.0,COMPLETE,2683.52,App,Travel
MDLBN7U,2025-02-28 06:14:00,Flight to Pokhara,861.59,0.0,COMPLETE,9748.95,App,Travel
KATAD0Z,2025-04-03 13:54:00,Pathao Ride,979.3,0.0,COMPLETE,7533.34,App,Travel
H7A37PH,2025-02-03 23:51:00,Fuel at Sajha Petrol Pump,533.37,0.0,COMPLETE,8844.46,App,Travel
LN129LU,2025-04-23 23:45:00,Airbnb booking in Kathmandu,1159.08,0.0,COMPLETE,5550.86,App,Travel
F7PDE1G,2025-06-21 16:03:00,Flight to Pokhara,1164.43,0.0,COMPLETE,8344.08,App,Travel
3SU3OE9,2025-03-05 22:32:00,Airbnb booking in Kathmandu,362.26,0.0,COMPLETE,3025.57,App,Travel
ZKRFNZX,2025-04-22 01:50:00,Fuel at Sajha Petrol Pump,1236.31,0.0,COMPLETE,2394.52,App,Travel
F2K47CF,2025-04-18 12:51:00,Flight to Pokhara,1154.03,0.0,COMPLETE,3344.71,App,Travel
0L4G12X,2025-03-04 20:30:00,Airbnb booking in Kathmandu,188.43,0.0,COMPLETE,6576.3,App,Travel
YRI4NFR,2025-03-15 08:54:00,Flight to Pokhara,847.24,0.0,COMPLETE,6251.61,App,Travel
B9LU4ST,2025-03-27 12:52:00,Flight to Pokhara,551.88,0.0,COMPLETE,2911.0,App,Travel
7S5OL2V,2025-03-22 11:51:00,Airbnb booking in Kathmandu,1477.59,0.0,COMPLETE,2060.24,App,Travel
W2RGZ25,2025-03-20 14:34:00,Airbnb booking in Kathmandu,1322.46,0.0,COMPLETE,3743.66,App,Travel
R0MZNRT,2025-05-09 03:26:00,Flight to Pokhara,663.93,0.0,COMPLETE,9129.63,App,Travel
WVV2BQ8,2025-02-28 12:01:00,Uber Ride,241.67,0.0,COMPLETE,1717.16,App,Travel
PYGXX71,2025-02-15 11:46:00,Uber Ride,1280.05,0.0,COMPLETE,8011.42,App,Travel
XQ8R4CO,2025-01-13 01:47:00,Airbnb booking in Kathmandu,425.93,0.0,COMPLETE,1501.76,App,Travel
5BA2RIX,2025-01-22 15:46:00,Flight to Pokhara,1419.38,0.0,COMPLETE,5864.59,App,Travel
8KLC8Q4,2025-02-14 14:03:00,Uber Ride,508.26,0.0,COMPLETE,3979.49,App,Travel
0WB8DAW,2025-05-01 17:41:00,Bus Ticket to Butwal,624.2,0.0,COMPLETE,5877.49,App,Travel
RH002SM,2025-06-16 16:51:00,Airbnb booking in Kathmandu,1235.05,0.0,COMPLETE,6778.05,App,Travel
UW7JUKJ,2025-05-02 15:58:00,Uber Ride,133.35,0.0,COMPLETE,4623.46,App,Travel
DZEAYI0,2025-05-22 10:35:00,Pathao Ride,488.57,0.0,COMPLETE,8221.83,App,Travel
AKK798S,2025-03-14 04:17:00,Fuel at Sajha Petrol Pump,982.87,0.0,COMPLETE,6423.72,App,Travel
KASCZYM,2025-01-05 21:39:00,Pathao Ride,269.12,0.0,COMPLETE,6372.36,App,Travel
NZYFZ81,2025-04-17 07:20:00,OYO Hotel stay,1067.01,0.0,COMPLETE,8704.76,App,Travel
WR6RGI6,2025-04-28 03:15:00,Airbnb booking in Kathmandu,332.22,0.0,COMPLETE,3693.74,App,Travel
4FJTLU3,2025-01-21 11:59:00,Bus Ticket to Butwal,640.89,0.0,COMPLETE,9820.94,App,Travel
0L8OGNR,2025-05-24 18:05:00,Fuel at Sajha Petrol Pump,532.84,0.0,COMPLETE,4933.86,App,Travel
5PN4KJK,2025-05-15 17:47:00,Fuel at Sajha Petrol Pump,211.58,0.0,COMPLETE,1720.56,App,Travel
V4UA1WQ,2025-06-07 11:20:00,Bus Ticket to Butwal,1115.01,0.0,COMPLETE,1009.62,App,Travel
2CQNAON,2025-04-25 15:23:00,Flight to Pokhara,886.16,0.0,COMPLETE,9738.6,App,Travel
0BWC53A,2025-06-09 15:41:00,Flight to Pokhara,295.91,0.0,COMPLETE,3375.83,App,Travel
HWR5D8G,2025-04-30 13:15:00,Pathao Ride,1231.66,0.0,COMPLETE,2982.86,App,Travel
U0DV7UJ,2025-02-21 13:40:00,Pathao Ride,1369.43,0.0,COMPLETE,1991.61,App,Travel
0OWRUTD,2025-04-03 18:59:00,Uber Ride,197.59,0.0,COMPLETE,6155.1,App,Travel
4HHWFYC,2025-02-04 00:47:00,Pathao Ride,177.73,0.0,COMPLETE,4072.2,App,Travel
ZALPY87,2025-03-18 21:23:00,Flight to Pokhara,1126.79,0.0,COMPLETE,703.78,App,Travel
VDEYECL,2025-01-17 14:09:00,Pathao Ride,1269.4,0.0,COMPLETE,7163.31,App,Travel
DYO1NQS,2025-03-16 03:24:00,OYO Hotel stay,1432.26,0.0,COMPLETE,3647.68,App,Travel
TECR2WR,2025-04-28 01:57:00,Fuel at Sajha Petrol Pump,1319.86,0.0,COMPLETE,5978.51,App,Travel
AG1KK86,2025-01-13 23:42:00,Fuel at Sajha Petrol Pump,1228.85,0.0,COMPLETE,3397.83,App,Travel
HJ19TZJ,2025-04-12 18:30:00,OYO Hotel stay,1225.94,0.0,COMPLETE,2808.89,App,Travel
8WUI93U,2025-04-10 09:17:00,Fuel at Sajha Petrol Pump,258.28,0.0,COMPLETE,9416.24,App,Travel
A73NTK9,2025-06-26 23:38:00,Pathao Ride,1231.22,0.0,COMPLETE,3344.85,App,Travel
SDEMKZA,2025-06-28 15:18:00,Bus Ticket to Butwal,979.33,0.0,COMPLETE,5574.16,App,Travel
IT1VR9V,2025-04-22 15:10:00,Uber Ride,653.82,0.0,COMPLETE,7229.73,App,Travel
NTHCZ9V,2025-05-18 03:26:00,Airbnb booking in Kathmandu,1445.38,0.0,COMPLETE,7707.18,App,Travel
PDVH667,2025-06-14 03:58:00,Airbnb booking in Kathmandu,1176.2,0.0,COMPLETE,3770.39,App,Travel
HPSPAJD,2025-05-14 12:27:00,Flight to Pokhara,634.55,0.0,COMPLETE,4056.42,App,Travel
VZQB3W8,2025-01-06 02:30:00,Bus Ticket to Butwal,587.56,0.0,COMPLETE,1339.99,App,Travel
WH0YSRX,2025-06-17 10:57:00,Pathao Ride,835.37,0.0,COMPLETE,1062.66,App,Travel
34WB22W,2025-03-12 22:25:00,Pathao Ride,1187.46,0.0,COMPLETE,7322.89,App,Travel
3MLHAHY,2025-05-23 02:21:00,Airbnb booking in Kathmandu,231.22,0.0,COMPLETE,2641.2,App,Travel
ARSKJ0O,2025-01-05 19:17:00,Uber Ride,1240.27,0.0,COMPLETE,1614.59,App,Travel
1YTY3IH,2025-02-19 09:23:00,Bus Ticket to Butwal,734.82,0.0,COMPLETE,5201.97,App,Travel
DIDEV24,2025-02-11 03:51:00,Uber Ride,671.55,0.0,COMPLETE,4999.26,App,Travel
3OAUP7Q,2025-06-18 11:50:00,Airbnb booking in Kathmandu,906.65,0.0,COMPLETE,5005.66,App,Travel
ACCFFNL,2025-03-29 17:38:00,Fuel at Sajha Petrol Pump,1489.83,0.0,COMPLETE,2500.01,App,Travel
5YCM5T4,2025-03-08 16:12:00,Pathao Ride,265.06,0.0,COMPLETE,1777.0,App,Travel
XGOQPF9,2025-03-02 11:41:00,Bus Ticket to Butwal,1177.85,0.0,COMPLETE,6973.44,App,Travel
8I6SMMH,2025-02-13 18:43:00,Flight to Pokhara,584.81,0.0,COMPLETE,2117.17,App,Travel
WGXPSMG,2025-04-23 07:50:00,OYO Hotel stay,1400.21,0.0,COMPLETE,8015.19,App,Travel
63WM6U6,2025-01-28 04:16:00,Flight to Pokhara,1165.74,0.0,COMPLETE,4398.93,App,Travel
KWRZBJS,2025-03-20 11:20:00,Bus Ticket to Butwal,1495.83,0.0,COMPLETE,3428.97,App,Travel
EMGWHE5,2025-06-28 23:22:00,Uber Ride,875.09,0.0,COMPLETE,9336.84,App,Travel
GDHUDSY,2025-06-03 13:56:00,Uber Ride,869.88,0.0,COMPLETE,6861.06,App,Travel
VXBR39B,2025-03-24 18:26:00,OYO Hotel stay,377.61,0.0,COMPLETE,6867.94,App,Travel
536FAKT,2025-02-26 23:35:00,Airbnb booking in Kathmandu,1185.55,0.0,COMPLETE,1080.06,App,Travel
FQAN1QD,2025-02-26 16:43:00,Bus Ticket to Butwal,1366.73,0.0,COMPLETE,6415.37,App,Travel
DUP0PFN,2025-04-17 17:29:00,Uber Ride,1448.06,0.0,COMPLETE,9661.14,App,Travel
MA5UV1Y,2025-03-29 09:21:00,Bus Ticket to Butwal,841.65,0.0,COMPLETE,5259.78,App,Travel
Z2SIX50,2025-03-02 22:16:00,Pathao Ride,1032.9,0.0,COMPLETE,7771.81,App,Travel
EC4H76B,2025-05-22 20:47:00,Bus Ticket to Butwal,951.01,0.0,COMPLETE,8578.57,App,Travel
9DEMACF,2025-06-21 09:20:00,Bus Ticket to Butwal,719.6,0.0,COMPLETE,9975.2,App,Travel
KRRHTR4,2025-05-01 06:16:00,Bus Ticket to Butwal,337.18,0.0,COMPLETE,6658.0,App,Travel
SUXDUEK,2025-03-21 01:43:00,OYO Hotel stay,1261.51,0.0,COMPLETE,9867.24,App,Travel
UU0R10Y,2025-02-28 23:49:00,Uber Ride,1271.38,0.0,COMPLETE,6583.02,App,Travel
UB18VUL,2025-06-23 13:19:00,Airbnb booking in Kathmandu,506.19,0.0,COMPLETE,4851.87,App,Travel
YMHJ7CP,2025-01-17 22:40:00,Fuel at Sajha Petrol Pump,979.21,0.0,COMPLETE,7761.15,App,Travel
NOQXU03,2025-02-02 00:06:00,Bus Ticket to Butwal,786.98,0.0,COMPLETE,7564.74,App,Travel
KBB7LFU,2025-04-21 20:16:00,Pathao Ride,890.14,0.0,COMPLETE,7470.77,App,Travel
4WU48Z9,2025-04-18 04:19:00,Airbnb booking in Kathmandu,1290.15,0.0,COMPLETE,6337.37,App,Travel
YSLHNC0,2025-05-14 14:50:00,Uber Ride,1487.21,0.0,COMPLETE,6975.07,App,Travel
CLQV2PQ,2025-02-10 21:38:00,Bus Ticket to Butwal,308.07,0.0,COMPLETE,7405.88,App,Travel
CJDM5EB,2025-02-04 02:15:00,Bus Ticket to Butwal,1482.93,0.0,COMPLETE,1744.77,App,Travel
JXABNQW,2025-06-18 09:59:00,Fuel at Sajha Petrol Pump,802.35,0.0,COMPLETE,9432.47,App,Travel
ZDE2ZC7,2025-04-09 05:16:00,Bus Ticket to Butwal,1008.09,0.0,COMPLETE,1891.14,App,Travel
CVF5DB3,2025-05-20 11:07:00,Bus Ticket to Butwal,393.48,0.0,COMPLETE,1111.94,App,Travel
S7EOEWJ,2025-06-30 03:44:00,Fuel at Sajha Petrol Pump,1104.08,0.0,COMPLETE,4593.92,App,Travel
101FZPB,2025-01-19 21:34:00,Uber Ride,103.18,0.0,COMPLETE,2177.29,App,Travel
2HRDV3C,2025-01-12 04:48:00,Airbnb booking in Kathmandu,1148.7,0.0,COMPLETE,9443.44,App,Travel
6PVJ8J6,2025-02-28 06:44:00,Uber Ride,1238.86,0.0,COMPLETE,6498.26,App,Travel
ZRFJ4IW,2025-03-19 05:51:00,Flight to Pokhara,321.69,0.0,COMPLETE,6759.76,App,Travel
VPO43XU,2025-03-12 19:52:00,OYO Hotel stay,321.88,0.0,COMPLETE,2633.53,App,Travel
60U0AMQ,2025-05-11 13:09:00,OYO Hotel stay,1287.31,0.0,COMPLETE,1620.38,App,Travel
0C0NO76,2025-02-13 06:19:00,Pathao Ride,280.67,0.0,COMPLETE,1369.09,App,Travel
5TZ3JJT,2025-06-13 15:22:00,Bus Ticket to Butwal,1206.42,0.0,COMPLETE,5871.14,App,Travel
XYIJN4Q,2025-03-04 15:14:00,OYO Hotel stay,898.12,0.0,COMPLETE,7603.05,App,Travel
