Reference Code,Date,Time,Description,Dr.,Cr.,Status,Balance (NPR),Channel,Category
VMZMF2A,2025-09-27,00:00:00,Paid for Pathao Ride,3769.83,0.0,COMPLETE,8361.0,THIRDPARTY,Travel
WF7ITO8,2025-09-03,00:00:00,Paid for Pathao Ride,2020.71,0.0,COMPLETE,4040.15,Linked Esewa Payment,Travel
NZZ4RQ3,2025-09-02,00:00:00,Paid for Pathao Ride,1661.55,0.0,COMPLETE,4062.66,Linked Esewa Payment,Travel
36XERXF,2025-09-28,00:00:00,Paid for Pathao Ride,1203.81,0.0,COMPLETE,9709.44,THIRDPARTY,Travel
P4SLBZ4,2025-09-22,00:00:00,Paid for Pathao Ride,583.43,0.0,COMPLETE,8920.03,Linked Esewa Payment,Travel
PCYRVVG,2025-10-16,00:00:00,Bus Ticket from Khalti,655.62,0.0,COMPLETE,6571.0,App,Travel
JFQOO8R,2025-09-26,00:00:00,Bus Ticket from Khalti,1715.47,0.0,COMPLETE,6223.81,App,Travel
N37D7FT,2025-09-20,00:00:00,Paid for Pathao Ride,3028.7,0.0,COMPLETE,8987.56,THIRDPARTY,Travel
WDQY1T1,2025-09-10,00:00:00,Paid for Pathao Ride,4834.92,0.0,COMPLETE,5741.57,Linked Esewa Payment,Travel
1ZDFRVQ,2025-09-30,00:00:00,Paid for Pathao Ride,4613.68,0.0,COMPLETE,8549.19,App,Travel
YXUFP5P,2025-09-07,00:00:00,Airline Payment - Yeti Airlines,3906.9,0.0,COMPLETE,459.89,Linked Esewa Payment,Travel
TVYXQZN,2025-10-15,00:00:00,Paid for Pathao Ride,679.95,0.0,COMPLETE,1675.95,App,Travel
URITVCQ,2025-09-12,00:00:00,Airline Payment - Yeti Airlines,4431.75,0.0,COMPLETE,6582.81,THIRDPARTY,Travel
EYB18TV,2025-09-16,00:00:00,Airline Payment - Yeti Airlines,2188.43,0.0,COMPLETE,8677.47,Linked Esewa Payment,Travel
48V21PF,2025-09-04,00:00:00,Paid for Pathao Ride,735.75,0.0,COMPLETE,8737.15,THIRDPARTY,Travel
FIDT93Y,2025-09-20,00:00:00,Airline Payment - Yeti Airlines,2202.76,0.0,COMPLETE,6435.42,THIRDPARTY,Travel
D0UMTD5,2025-09-18,00:00:00,Paid for Pathao Ride,1878.34,0.0,COMPLETE,169.9,Linked Esewa Payment,Travel
GEAO01H,2025-09-28,00:00:00,Airline Payment - Yeti Airlines,4093.12,0.0,COMPLETE,793.81,Linked Esewa Payment,Travel
F2JPVGN,2025-09-11,00:00:00,Paid for Pathao Ride,1288.49,0.0,COMPLETE,6870.89,Linked Esewa Payment,Travel
EPZ3YDX,2025-10-14,00:00:00,Bus Ticket from Khalti,2071.35,0.0,COMPLETE,8858.69,THIRDPARTY,Travel
5UB11FD,2025-09-06,00:00:00,Bus Ticket from Khalti,2018.26,0.0,COMPLETE,6481.97,THIRDPARTY,Travel
F3AI52D,2025-09-26,00:00:00,Bus Ticket from Khalti,2614.95,0.0,COMPLETE,909.8,Linked Esewa Payment,Travel
5VOD0V1,2025-10-18,00:00:00,Paid for Pathao Ride,1134.11,0.0,COMPLETE,7087.65,Linked Esewa Payment,Travel
H9GN86R,2025-09-25,00:00:00,Bus Ticket from Khalti,4698.08,0.0,COMPLETE,3336.58,Linked Esewa Payment,Travel
DUHMUMF,2025-09-25,00:00:00,Paid for Pathao Ride,655.76,0.0,COMPLETE,5744.3,App,Travel
LQ9M4EZ,2025-09-24,00:00:00,Airline Payment - Yeti Airlines,1213.27,0.0,COMPLETE,9769.85,THIRDPARTY,Travel
O3M7L0R,2025-10-11,00:00:00,Bus Ticket from Khalti,4643.55,0.0,COMPLETE,4719.53,Linked Esewa Payment,Travel
3WVPY1S,2025-09-12,00:00:00,Bus Ticket from Khalti,4958.4,0.0,COMPLETE,410.02,THIRDPARTY,Travel
WKYRORM,2025-10-26,00:00:00,Paid for Pathao Ride,1189.29,0.0,COMPLETE,2400.63,Linked Esewa Payment,Travel
AAEG52A,2025-10-02,00:00:00,Bus Ticket from Khalti,4096.15,0.0,COMPLETE,1498.47,Linked Esewa Payment,Travel
62P91VS,2025-09-18,00:00:00,Paid for Pathao Ride,4697.19,0.0,COMPLETE,2930.27,THIRDPARTY,Travel
ANETXE1,2025-10-05,00:00:00,Paid for Pathao Ride,3831.13,0.0,COMPLETE,2002.64,Linked Esewa Payment,Travel
650L9ND,2025-10-27,00:00:00,Paid for Pathao Ride,3237.51,0.0,COMPLETE,1933.95,THIRDPARTY,Travel
FEE8Z7B,2025-09-13,00:00:00,Bus Ticket from Khalti,3399.25,0.0,COMPLETE,8305.02,Linked Esewa Payment,Travel
UMQWG1Q,2025-10-22,00:00:00,Bus Ticket from Khalti,4997.74,0.0,COMPLETE,2266.76,App,Travel
ZAF44BR,2025-09-08,00:00:00,Paid for Pathao Ride,3425.76,0.0,COMPLETE,1273.07,App,Travel
UMC81F3,2025-09-02,00:00:00,Paid for Pathao Ride,3306.89,0.0,COMPLETE,5562.54,THIRDPARTY,Travel
8ZN88ZB,2025-10-23,00:00:00,Airline Payment - Yeti Airlines,3454.67,0.0,COMPLETE,6445.31,Linked Esewa Payment,Travel
FFR6ZZ1,2025-10-10,00:00:00,Paid for Pathao Ride,4600.08,0.0,COMPLETE,6173.13,App,Travel
W0QHHAC,2025-09-28,00:00:00,Paid for Pathao Ride,3302.54,0.0,COMPLETE,6324.7,Linked Esewa Payment,Travel
8Z3L4VI,2025-10-26,00:00:00,Paid for Pathao Ride,3950.95,0.0,COMPLETE,8923.1,App,Travel
AXN7GC8,2025-09-02,00:00:00,Airline Payment - Yeti Airlines,537.59,0.0,COMPLETE,8146.67,App,Travel
W4FSEA5,2025-10-23,00:00:00,Paid for Pathao Ride,1717.98,0.0,COMPLETE,1219.66,THIRDPARTY,Travel
1P1QRZP,2025-10-11,00:00:00,Bus Ticket from Khalti,76.41,0.0,COMPLETE,8898.24,App,Travel
QQ4LB5Q,2025-09-29,00:00:00,Paid for Pathao Ride,4449.65,0.0,COMPLETE,1217.0,Linked Esewa Payment,Travel
GLR1187,2025-10-04,00:00:00,Paid for Pathao Ride,4284.19,0.0,COMPLETE,7700.78,App,Travel
VI6VOWS,2025-10-08,00:00:00,Paid for Pathao Ride,4529.44,0.0,COMPLETE,354.46,THIRDPARTY,Travel
0JPQSZJ,2025-09-24,00:00:00,Airline Payment - Yeti Airlines,4165.61,0.0,COMPLETE,2650.42,Linked Esewa Payment,Travel
NDZR3XO,2025-10-31,00:00:00,Airline Payment - Yeti Airlines,3893.14,0.0,COMPLETE,3768.77,App,Travel
CHZMMSU,2025-10-12,00:00:00,Paid for Pathao Ride,4878.66,0.0,COMPLETE,392.32,THIRDPARTY,Travel
Y3OQR6T,2025-10-02,00:00:00,Bus Ticket from Khalti,240.25,0.0,COMPLETE,4698.59,App,Travel
2WC1X4A,2025-09-25,00:00:00,Bus Ticket from Khalti,2785.8,0.0,COMPLETE,3099.01,App,Travel
TKPLZWE,2025-10-14,00:00:00,Airline Payment - Yeti Airlines,3755.09,0.0,COMPLETE,893.15,App,Travel
BZP50GT,2025-09-13,00:00:00,Bus Ticket from Khalti,925.42,0.0,COMPLETE,8700.05,THIRDPARTY,Travel
3YPF83C,2025-10-18,00:00:00,Paid for Pathao Ride,1671.2,0.0,COMPLETE,165.84,Linked Esewa Payment,Travel
BVFZRAX,2025-10-02,00:00:00,Airline Payment - Yeti Airlines,1658.64,0.0,COMPLETE,9658.41,App,Travel
2E72NN0,2025-09-12,00:00:00,Paid for Pathao Ride,3293.54,0.0,COMPLETE,4008.61,Linked Esewa Payment,Travel
I4GT598,2025-09-17,00:00:00,Airline Payment - Yeti Airlines,1600.19,0.0,COMPLETE,8172.39,App,Travel
18YAEIQ,2025-09-26,00:00:00,Bus Ticket from Khalti,901.67,0.0,COMPLETE,9474.33,THIRDPARTY,Travel
HVJMKB5,2025-09-10,00:00:00,Airline Payment - Yeti Airlines,4358.34,0.0,COMPLETE,8498.25,Linked Esewa Payment,Travel
KGWY8LI,2025-10-18,00:00:00,Paid for Pathao Ride,1890.44,0.0,COMPLETE,3283.28,App,Travel
SY4WV1C,2025-10-04,00:00:00,Bus Ticket from Khalti,2823.84,0.0,COMPLETE,9321.57,Linked Esewa Payment,Travel
9T4HRGS,2025-10-02,00:00:00,Airline Payment - Yeti Airlines,307.03,0.0,COMPLETE,6792.68,Linked Esewa Payment,Travel
FK08ABU,2025-09-30,00:00:00,Paid for Pathao Ride,3198.88,0.0,COMPLETE,5870.86,App,Travel
TNAEMQD,2025-09-16,00:00:00,Bus Ticket from Khalti,575.16,0.0,COMPLETE,3024.24,THIRDPARTY,Travel
DQLX1LI,2025-09-16,00:00:00,Airline Payment - Yeti Airlines,2697.65,0.0,COMPLETE,3001.26,Linked Esewa Payment,Travel
DGS4G58,2025-10-26,00:00:00,Bus Ticket from Khalti,2974.52,0.0,COMPLETE,4549.42,Linked Esewa Payment,Travel
PEE2CLB,2025-09-17,00:00:00,Bus Ticket from Khalti,4900.51,0.0,COMPLETE,1572.74,THIRDPARTY,Travel
LJP3P6B,2025-09-11,00:00:00,Paid for Pathao Ride,3851.36,0.0,COMPLETE,2536.22,THIRDPARTY,Travel
2SF11QR,2025-10-25,00:00:00,Paid for Pathao Ride,4342.05,0.0,COMPLETE,886.72,Linked Esewa Payment,Travel
669BMWC,2025-10-24,00:00:00,Paid for Pathao Ride,2999.41,0.0,COMPLETE,1314.32,THIRDPARTY,Travel
5XRQP05,2025-09-23,00:00:00,Airline Payment - Yeti Airlines,74.29,0.0,COMPLETE,7063.97,Linked Esewa Payment,Travel
WK8U4DK,2025-10-01,00:00:00,Bus Ticket from Khalti,1090.91,0.0,COMPLETE,5419.19,App,Travel
OM69D7A,2025-09-08,00:00:00,Bus Ticket from Khalti,1116.87,0.0,COMPLETE,202.19,THIRDPARTY,Travel
UQLU2NS,2025-09-20,00:00:00,Bus Ticket from Khalti,682.82,0.0,COMPLETE,6604.19,App,Travel
3SCY5KV,2025-09-23,00:00:00,Paid for Pathao Ride,2748.41,0.0,COMPLETE,3344.31,THIRDPARTY,Travel
IXDXMU1,2025-10-16,00:00:00,Airline Payment - Yeti Airlines,1573.99,0.0,COMPLETE,5855.31,THIRDPARTY,Travel
SIRYPJN,2025-10-17,00:00:00,Airline Payment - Yeti Airlines,2618.28,0.0,COMPLETE,1357.96,App,Travel
1FULUO7,2025-09-08,00:00:00,Bus Ticket from Khalti,920.08,0.0,COMPLETE,5618.5,App,Travel
RRHTLA5,2025-10-24,00:00:00,Paid for Pathao Ride,2440.59,0.0,COMPLETE,8344.54,App,Travel
V055VKF,2025-09-20,00:00:00,Airline Payment - Yeti Airlines,2485.32,0.0,COMPLETE,1094.79,Linked Esewa Payment,Travel
80IXAPT,2025-09-02,00:00:00,Airline Payment - Yeti Airlines,3370.91,0.0,COMPLETE,5471.36,Linked Esewa Payment,Travel
4A4OEXK,2025-10-18,00:00:00,Bus Ticket from Khalti,1569.95,0.0,COMPLETE,7584.36,Linked Esewa Payment,Travel
54YAT3F,2025-10-17,00:00:00,Paid for Pathao Ride,2565.73,0.0,COMPLETE,6261.32,App,Travel
N2CMK6R,2025-09-07,00:00:00,Airline Payment - Yeti Airlines,4071.25,0.0,COMPLETE,236.29,Linked Esewa Payment,Travel
687AP5R,2025-10-04,00:00:00,Airline Payment - Yeti Airlines,1370.44,0.0,COMPLETE,1698.68,Linked Esewa Payment,Travel
A3B61NW,2025-09-08,00:00:00,Bus Ticket from Khalti,627.47,0.0,COMPLETE,5812.96,App,Travel
KBTO4GH,2025-10-08,00:00:00,Paid for Pathao Ride,2271.42,0.0,COMPLETE,4737.67,Linked Esewa Payment,Travel
SOCG2XN,2025-09-01,00:00:00,Paid for Pathao Ride,2472.51,0.0,COMPLETE,8578.52,App,Travel
DS47ZLC,2025-10-30,00:00:00,Bus Ticket from Khalti,3837.01,0.0,COMPLETE,5473.5,THIRDPARTY,Travel
CT1B6C3,2025-09-14,00:00:00,Airline Payment - Yeti Airlines,4955.35,0.0,COMPLETE,5829.7,THIRDPARTY,Travel
RH5AW00,2025-09-13,00:00:00,Paid for Pathao Ride,4378.39,0.0,COMPLETE,1960.77,App,Travel
YSWFU6A,2025-10-20,00:00:00,Paid for Pathao Ride,4455.0,0.0,COMPLETE,9700.66,THIRDPARTY,Travel
BWPLO76,2025-09-08,00:00:00,Bus Ticket from Khalti,887.05,0.0,COMPLETE,2702.88,THIRDPARTY,Travel
KGN5Q08,2025-09-10,00:00:00,Paid for Pathao Ride,174.8,0.0,COMPLETE,3105.54,THIRDPARTY,Travel
VZ7TZ66,2025-09-28,00:00:00,Bus Ticket from Khalti,3134.93,0.0,COMPLETE,5087.89,THIRDPARTY,Travel
U3CGIO6,2025-10-26,00:00:00,Netflix Monthly Plan,4018.47,0.0,COMPLETE,9232.83,App,Subscriptions
4DQAG42,2025-10-25,00:00:00,Spotify Premium,1981.07,0.0,COMPLETE,559.66,THIRDPARTY,Subscriptions
ZL8TG93,2025-10-23,00:00:00,Netflix Monthly Plan,1812.1,0.0,COMPLETE,133.89,Linked Esewa Payment,Subscriptions
EM7UIL3,2025-10-20,00:00:00,Netflix Monthly Plan,2220.54,0.0,COMPLETE,5381.98,App,Subscriptions
I6ASDIU,2025-10-03,00:00:00,Spotify Premium,3697.7,0.0,COMPLETE,3900.99,THIRDPARTY,Subscriptions
QI45RED,2025-09-11,00:00:00,YouTube Premium Renewal,2308.71,0.0,COMPLETE,6143.83,App,Subscriptions
PGFKXHP,2025-10-21,00:00:00,YouTube Premium Renewal,3340.91,0.0,COMPLETE,9321.99,THIRDPARTY,Subscriptions
G28D7BD,2025-10-21,00:00:00,YouTube Premium Renewal,216.26,0.0,COMPLETE,1725.76,Linked Esewa Payment,Subscriptions
FXMLLVD,2025-10-03,00:00:00,YouTube Premium Renewal,885.97,0.0,COMPLETE,9134.68,THIRDPARTY,Subscriptions
A51RFKP,2025-09-18,00:00:00,Spotify Premium,2496.12,0.0,COMPLETE,8294.6,Linked Esewa Payment,Subscriptions
GY2UDSQ,2025-10-29,00:00:00,YouTube Premium Renewal,4713.6,0.0,COMPLETE,9365.45,Linked Esewa Payment,Subscriptions
N0VDY27,2025-09-15,00:00:00,Netflix Monthly Plan,1661.89,0.0,COMPLETE,6369.49,THIRDPARTY,Subscriptions
1GXPF55,2025-10-10,00:00:00,Netflix Monthly Plan,561.83,0.0,COMPLETE,2877.03,Linked Esewa Payment,Subscriptions
JR7WQEG,2025-10-15,00:00:00,YouTube Premium Renewal,3976.41,0.0,COMPLETE,280.19,THIRDPARTY,Subscriptions
CUG8VN5,2025-10-27,00:00:00,YouTube Premium Renewal,4657.95,0.0,COMPLETE,7630.31,App,Subscriptions
KLN1LLO,2025-10-01,00:00:00,Spotify Premium,3315.06,0.0,COMPLETE,3808.04,THIRDPARTY,Subscriptions
OV5TY2T,2025-09-23,00:00:00,Netflix Monthly Plan,4651.09,0.0,COMPLETE,5594.85,Linked Esewa Payment,Subscriptions
QW0ELMK,2025-10-22,00:00:00,Netflix Monthly Plan,3329.1,0.0,COMPLETE,9887.98,Linked Esewa Payment,Subscriptions
Q0BLELB,2025-10-05,00:00:00,Spotify Premium,1969.56,0.0,COMPLETE,9153.49,THIRDPARTY,Subscriptions
XYEKVR2,2025-09-13,00:00:00,Spotify Premium,2622.85,0.0,COMPLETE,2947.97,THIRDPARTY,Subscriptions
0CANXO3,2025-09-15,00:00:00,YouTube Premium Renewal,4273.29,0.0,COMPLETE,7036.96,Linked Esewa Payment,Subscriptions
ZZ7MRU0,2025-10-15,00:00:00,Netflix Monthly Plan,3491.72,0.0,COMPLETE,6056.95,App,Subscriptions
3B9GUSS,2025-09-23,00:00:00,Netflix Monthly Plan,4663.47,0.0,COMPLETE,1164.47,Linked Esewa Payment,Subscriptions
15GQT3G,2025-09-01,00:00:00,Netflix Monthly Plan,2639.07,0.0,COMPLETE,1647.3,App,Subscriptions
SAJJ1QX,2025-09-05,00:00:00,YouTube Premium Renewal,695.11,0.0,COMPLETE,2173.97,Linked Esewa Payment,Subscriptions
57Q9PTZ,2025-10-07,00:00:00,Netflix Monthly Plan,1364.87,0.0,COMPLETE,9828.13,Linked Esewa Payment,Subscriptions
S5E9T2U,2025-10-11,00:00:00,Netflix Monthly Plan,3383.2,0.0,COMPLETE,1568.47,App,Subscriptions
B3NK3OH,2025-10-08,00:00:00,YouTube Premium Renewal,1780.06,0.0,COMPLETE,6609.87,THIRDPARTY,Subscriptions
LP09X2M,2025-10-23,00:00:00,Spotify Premium,844.3,0.0,COMPLETE,1693.45,THIRDPARTY,Subscriptions
90SI6EO,2025-10-12,00:00:00,Spotify Premium,1965.51,0.0,COMPLETE,8493.02,THIRDPARTY,Subscriptions
8XR9RFI,2025-10-14,00:00:00,Spotify Premium,4330.32,0.0,COMPLETE,150.95,Linked Esewa Payment,Subscriptions
5CO8YXO,2025-10-06,00:00:00,YouTube Premium Renewal,378.59,0.0,COMPLETE,5341.34,Linked Esewa Payment,Subscriptions
V8IEZSA,2025-09-07,00:00:00,Netflix Monthly Plan,2488.81,0.0,COMPLETE,5010.67,Linked Esewa Payment,Subscriptions
EDBHFNP,2025-09-11,00:00:00,Netflix Monthly Plan,84.98,0.0,COMPLETE,3575.45,App,Subscriptions
YL5GBSG,2025-09-09,00:00:00,Spotify Premium,2644.2,0.0,COMPLETE,4156.17,App,Subscriptions
DCYNUE0,2025-09-03,00:00:00,YouTube Premium Renewal,433.29,0.0,COMPLETE,3232.97,Linked Esewa Payment,Subscriptions
79LZTUB,2025-10-09,00:00:00,Spotify Premium,169.64,0.0,COMPLETE,1413.66,App,Subscriptions
U66XL8B,2025-09-03,00:00:00,Spotify Premium,4270.68,0.0,COMPLETE,265.38,App,Subscriptions
MGND8H8,2025-10-08,00:00:00,Spotify Premium,4553.85,0.0,COMPLETE,9213.23,Linked Esewa Payment,Subscriptions
LF6GJBW,2025-10-31,00:00:00,Netflix Monthly Plan,774.61,0.0,COMPLETE,2971.93,THIRDPARTY,Subscriptions
B642SL7,2025-10-12,00:00:00,Netflix Monthly Plan,296.04,0.0,COMPLETE,242.03,App,Subscriptions
IZINPAQ,2025-09-29,00:00:00,YouTube Premium Renewal,4531.56,0.0,COMPLETE,5117.09,Linked Esewa Payment,Subscriptions
1F8ZKEF,2025-10-02,00:00:00,Netflix Monthly Plan,4542.2,0.0,COMPLETE,3162.95,THIRDPARTY,Subscriptions
0BZPTVN,2025-09-05,00:00:00,Netflix Monthly Plan,858.64,0.0,COMPLETE,5411.21,App,Subscriptions
L0ZIROQ,2025-10-05,00:00:00,Netflix Monthly Plan,2806.52,0.0,COMPLETE,2500.12,App,Subscriptions
G71HVM4,2025-10-11,00:00:00,YouTube Premium Renewal,391.98,0.0,COMPLETE,8852.07,App,Subscriptions
Q33TAW1,2025-10-30,00:00:00,YouTube Premium Renewal,4229.25,0.0,COMPLETE,7905.81,Linked Esewa Payment,Subscriptions
S8OIGK8,2025-09-07,00:00:00,Spotify Premium,2655.95,0.0,COMPLETE,1544.95,App,Subscriptions
S1HNSH6,2025-10-05,00:00:00,Spotify Premium,108.41,0.0,COMPLETE,380.94,App,Subscriptions
K3GOEYZ,2025-09-21,00:00:00,Spotify Premium,3659.12,0.0,COMPLETE,1147.2,THIRDPARTY,Subscriptions
JCSLQFT,2025-10-19,00:00:00,Spotify Premium,3845.7,0.0,COMPLETE,237.54,App,Subscriptions
WOHB4PZ,2025-10-25,00:00:00,Spotify Premium,2565.09,0.0,COMPLETE,1722.73,App,Subscriptions
80KD1O8,2025-10-09,00:00:00,Spotify Premium,3315.16,0.0,COMPLETE,7349.46,THIRDPARTY,Subscriptions
QBZD6LA,2025-10-28,00:00:00,YouTube Premium Renewal,2410.84,0.0,COMPLETE,9557.71,THIRDPARTY,Subscriptions
VC78XBM,2025-10-01,00:00:00,Netflix Monthly Plan,3749.37,0.0,COMPLETE,8034.17,Linked Esewa Payment,Subscriptions
KDRTM6F,2025-10-20,00:00:00,Spotify Premium,1802.16,0.0,COMPLETE,4869.83,App,Subscriptions
L4LVEFB,2025-10-04,00:00:00,Spotify Premium,4073.64,0.0,COMPLETE,8061.16,Linked Esewa Payment,Subscriptions
U31KVQA,2025-10-03,00:00:00,Spotify Premium,351.4,0.0,COMPLETE,4492.26,THIRDPARTY,Subscriptions
J1RSPR9,2025-09-01,00:00:00,YouTube Premium Renewal,3367.66,0.0,COMPLETE,3710.68,Linked Esewa Payment,Subscriptions
2VB5508,2025-09-15,00:00:00,Netflix Monthly Plan,2963.74,0.0,COMPLETE,8577.42,Linked Esewa Payment,Subscriptions
FU9F1NS,2025-09-05,00:00:00,Spotify Premium,4662.92,0.0,COMPLETE,8145.85,THIRDPARTY,Subscriptions
WUVPHF9,2025-09-29,00:00:00,Spotify Premium,3403.91,0.0,COMPLETE,8935.39,THIRDPARTY,Subscriptions
DT74EMJ,2025-10-14,00:00:00,Netflix Monthly Plan,1206.81,0.0,COMPLETE,2746.09,Linked Esewa Payment,Subscriptions
YXFGIT3,2025-09-14,00:00:00,YouTube Premium Renewal,294.02,0.0,COMPLETE,4544.3,App,Subscriptions
1Z9L3NX,2025-09-09,00:00:00,Netflix Monthly Plan,4809.69,0.0,COMPLETE,9509.12,App,Subscriptions
D9IJJBS,2025-10-15,00:00:00,Spotify Premium,1942.89,0.0,COMPLETE,6846.9,THIRDPARTY,Subscriptions
LR48OLW,2025-09-23,00:00:00,YouTube Premium Renewal,693.56,0.0,COMPLETE,8157.64,Linked Esewa Payment,Subscriptions
0KWGAAZ,2025-10-29,00:00:00,Spotify Premium,589.93,0.0,COMPLETE,8879.28,Linked Esewa Payment,Subscriptions
31KW3BF,2025-10-16,00:00:00,Spotify Premium,765.63,0.0,COMPLETE,1537.5,THIRDPARTY,Subscriptions
WZOGVTS,2025-10-29,00:00:00,YouTube Premium Renewal,517.04,0.0,COMPLETE,8373.19,THIRDPARTY,Subscriptions
KQ9R7MT,2025-09-05,00:00:00,Netflix Monthly Plan,2830.73,0.0,COMPLETE,2151.45,Linked Esewa Payment,Subscriptions
6EB1WMP,2025-09-09,00:00:00,Spotify Premium,3429.31,0.0,COMPLETE,7231.08,THIRDPARTY,Subscriptions
8F6RHI6,2025-10-11,00:00:00,Netflix Monthly Plan,397.03,0.0,COMPLETE,3523.99,Linked Esewa Payment,Subscriptions
JLPCMV4,2025-09-07,00:00:00,Spotify Premium,3791.79,0.0,COMPLETE,450.23,App,Subscriptions
BUX5G3Q,2025-10-21,00:00:00,YouTube Premium Renewal,176.5,0.0,COMPLETE,9017.68,Linked Esewa Payment,Subscriptions
FI5ITX3,2025-09-02,00:00:00,Spotify Premium,3845.37,0.0,COMPLETE,4473.28,App,Subscriptions
ZYQYRET,2025-10-10,00:00:00,Spotify Premium,3673.21,0.0,COMPLETE,5206.05,Linked Esewa Payment,Subscriptions
F4XH12B,2025-10-16,00:00:00,Spotify Premium,1911.8,0.0,COMPLETE,5166.12,THIRDPARTY,Subscriptions
3L7VWRE,2025-10-31,00:00:00,YouTube Premium Renewal,552.36,0.0,COMPLETE,1948.7,THIRDPARTY,Subscriptions
2W3VIVH,2025-09-25,00:00:00,Spotify Premium,2588.98,0.0,COMPLETE,2603.68,THIRDPARTY,Subscriptions
3FW4DCO,2025-09-14,00:00:00,Spotify Premium,2976.85,0.0,COMPLETE,6949.67,Linked Esewa Payment,Subscriptions
FF0EP2G,2025-10-18,00:00:00,YouTube Premium Renewal,632.87,0.0,COMPLETE,9483.68,THIRDPARTY,Subscriptions
SZEIJOB,2025-10-11,00:00:00,YouTube Premium Renewal,4371.7,0.0,COMPLETE,3387.2,App,Subscriptions
QPBG6FX,2025-09-26,00:00:00,Netflix Monthly Plan,1157.95,0.0,COMPLETE,714.96,App,Subscriptions
96REFGH,2025-10-18,00:00:00,YouTube Premium Renewal,1957.02,0.0,COMPLETE,9909.59,Linked Esewa Payment,Subscriptions
KDVV017,2025-10-17,00:00:00,Netflix Monthly Plan,2088.63,0.0,COMPLETE,972.85,App,Subscriptions
DXZEF83,2025-09-12,00:00:00,Spotify Premium,3892.62,0.0,COMPLETE,7145.12,THIRDPARTY,Subscriptions
O9U5LKW,2025-10-25,00:00:00,Spotify Premium,1407.13,0.0,COMPLETE,5598.02,THIRDPARTY,Subscriptions
V3HZU8V,2025-10-04,00:00:00,Spotify Premium,2927.3,0.0,COMPLETE,5816.87,Linked Esewa Payment,Subscriptions
FX5LUG1,2025-10-29,00:00:00,Spotify Premium,4817.24,0.0,COMPLETE,5436.67,Linked Esewa Payment,Subscriptions
UMJ7206,2025-09-25,00:00:00,Netflix Monthly Plan,2291.2,0.0,COMPLETE,8328.62,THIRDPARTY,Subscriptions
77WJBUZ,2025-09-08,00:00:00,Netflix Monthly Plan,4687.34,0.0,COMPLETE,5371.69,App,Subscriptions
6G6AJVE,2025-10-14,00:00:00,Netflix Monthly Plan,1422.23,0.0,COMPLETE,6221.53,Linked Esewa Payment,Subscriptions
R1VR2L9,2025-09-09,00:00:00,Spotify Premium,2059.85,0.0,COMPLETE,4446.72,Linked Esewa Payment,Subscriptions
0VIUWGL,2025-10-05,00:00:00,YouTube Premium Renewal,4006.01,0.0,COMPLETE,2196.54,App,Subscriptions
UJT6G5X,2025-09-16,00:00:00,YouTube Premium Renewal,1073.1,0.0,COMPLETE,1949.23,App,Subscriptions
X3VIKQU,2025-10-18,00:00:00,YouTube Premium Renewal,4132.57,0.0,COMPLETE,1659.08,App,Subscriptions
EPSEAG3,2025-10-05,00:00:00,Spotify Premium,741.72,0.0,COMPLETE,3223.92,THIRDPARTY,Subscriptions
5XMVZZL,2025-09-23,00:00:00,YouTube Premium Renewal,4603.5,0.0,COMPLETE,9416.91,THIRDPARTY,Subscriptions
OFULUOO,2025-10-17,00:00:00,Spotify Premium,2948.48,0.0,COMPLETE,2328.31,Linked Esewa Payment,Subscriptions
XIC6G8H,2025-09-05,00:00:00,Spotify Premium,99.37,0.0,COMPLETE,166.98,App,Subscriptions
M4ZKG27,2025-10-19,00:00:00,Netflix Monthly Plan,3778.81,0.0,COMPLETE,9143.73,Linked Esewa Payment,Subscriptions
6IOEGKP,2025-10-19,00:00:00,Netflix Monthly Plan,1693.14,0.0,COMPLETE,5167.06,THIRDPARTY,Subscriptions
P7XOL00,2025-10-12,00:00:00,YouTube Premium Renewal,3130.18,0.0,COMPLETE,1040.05,App,Subscriptions
D18TSRX,2025-10-28,00:00:00,Spotify Premium,4020.12,0.0,COMPLETE,9456.89,Linked Esewa Payment,Subscriptions
30S7CE3,2025-09-04,00:00:00,Netflix Monthly Plan,490.84,0.0,COMPLETE,5611.38,App,Subscriptions
A9D7SZM,2025-10-10,00:00:00,Netflix Monthly Plan,1445.97,0.0,COMPLETE,8422.61,App,Subscriptions
OALB0ZS,2025-09-20,00:00:00,YouTube Premium Renewal,4626.08,0.0,COMPLETE,7970.44,THIRDPARTY,Subscriptions
ZNBNPXA,2025-09-11,00:00:00,YouTube Premium Renewal,1158.65,0.0,COMPLETE,5896.74,THIRDPARTY,Subscriptions
T3YGJUP,2025-09-15,00:00:00,YouTube Premium Renewal,4158.75,0.0,COMPLETE,8014.39,App,Subscriptions
JC14UMG,2025-09-30,00:00:00,Spotify Premium,3996.74,0.0,COMPLETE,1342.18,App,Subscriptions
6T4X09L,2025-10-06,00:00:00,Netflix Monthly Plan,2851.7,0.0,COMPLETE,3836.98,Linked Esewa Payment,Subscriptions
QKKYBD9,2025-10-14,00:00:00,Spotify Premium,468.28,0.0,COMPLETE,9293.41,App,Subscriptions
6FE5L1S,2025-10-22,00:00:00,Netflix Monthly Plan,1670.78,0.0,COMPLETE,6691.59,Linked Esewa Payment,Subscriptions
